,Family_Size,HH_head_Sex,HH_head_Age,Education,Electricity_expenditure,Water_expenditure,Total_Family_Income,Urbanity
15024,3.0,1,72,1.0,15300,0,57947.666666666664,1
15025,3.0,1,60,2.0,13200,3600,45068.666666666664,1
15026,4.0,1,38,3.0,19500,5100,59221.0,1
15027,4.0,1,51,3.0,6000,600,18791.166666666668,1
15031,2.5,1,43,1.0,2190,0,25088.833333333332,1
15032,3.0,2,46,2.0,21600,0,42545.333333333336,1
15033,3.0,1,38,2.0,2916,0,30774.333333333332,1
15036,5.0,1,28,2.0,4092,1650,32753.166666666668,1
15038,1.0,1,75,4.0,14400,0,11383.0,1
15039,6.0,1,38,2.0,6900,480,40146.666666666664,1
15040,2.0,2,70,1.0,2700,1200,11557.5,1
15041,4.0,1,43,2.0,25800,3000,38613.333333333336,1
15043,5.0,1,34,2.0,10200,3900,42206.5,1
15044,9.0,1,76,1.0,13800,480,56746.166666666664,1
15045,12.5,1,54,1.0,0,480,32954.5,1
15046,7.0,1,49,2.0,2778,480,28615.666666666668,1
15047,3.0,1,62,1.0,9000,420,20606.0,1
15048,4.0,1,39,2.0,6600,1140,20515.333333333332,1
15049,6.0,1,62,1.0,10200,480,51636.666666666664,1
15051,5.5,2,47,2.0,10800,3000,45194.666666666664,1
15052,2.0,1,44,1.0,4800,480,22581.0,1
15053,3.0,1,28,3.0,6000,480,37520.0,1
15055,2.5,2,77,1.0,6300,480,20401.333333333332,1
15056,3.0,1,48,2.0,3300,2700,18477.166666666668,1
15057,3.0,1,30,2.0,5346,2100,19228.833333333332,1
15058,7.0,1,49,1.0,3600,1500,15013.833333333334,1
15059,4.5,1,33,5.0,17400,2640,53755.0,1
15060,5.5,1,34,2.0,3600,1326,31693.166666666668,1
15061,3.0,1,47,3.0,2520,4200,40906.666666666664,1
15062,5.0,1,56,2.0,9600,4320,46529.0,1
15063,7.0,1,41,2.0,4440,2160,19574.166666666668,1
15064,7.0,2,50,1.0,3996,4200,23727.5,1
15066,8.5,1,44,1.0,9000,3720,29747.333333333332,1
15068,6.0,2,41,2.0,9600,4200,31994.333333333332,1
15069,7.5,2,59,1.0,7440,2658,12854.5,1
15070,4.5,1,28,2.0,8400,2034,31140.5,1
15072,2.0,2,74,1.0,6480,1752,10380.166666666666,1
15073,5.0,1,62,1.0,402,3138,11577.0,1
15074,3.5,2,36,3.0,4020,900,14373.333333333334,1
15075,3.5,1,35,1.0,8400,0,16006.833333333334,1
15076,3.0,2,65,1.0,3600,2400,9852.333333333334,1
15077,2.0,2,57,4.0,16800,3000,35700.0,1
15078,4.5,1,45,2.0,19200,5460,48089.333333333336,1
15079,4.0,1,37,2.0,6000,0,39483.666666666664,1
15080,7.5,1,26,2.0,7800,0,43226.333333333336,1
15081,3.0,1,55,1.0,7800,0,10185.0,1
15082,7.0,1,30,2.0,4200,0,16486.833333333332,1
15083,5.0,1,27,2.0,1050,540,20316.333333333332,1
15084,8.0,1,49,2.0,900,0,32288.333333333332,1
15086,4.0,2,53,2.0,14400,1746,39851.0,1
15088,3.0,1,28,3.0,13200,3144,29285.666666666668,1
15089,5.0,1,29,2.0,7380,1572,46285.666666666664,1
15090,4.0,1,42,2.0,18000,3900,30735.166666666668,1
15091,1.0,1,31,2.0,3468,750,15750.0,1
15093,8.0,1,56,1.0,16200,5700,54507.666666666664,1
15094,4.5,1,38,2.0,6000,2880,23958.0,1
15095,4.5,1,42,2.0,17700,5100,24531.166666666668,1
15096,7.0,1,39,2.0,3000,4644,27168.666666666668,1
15097,7.5,2,39,2.0,27000,0,57030.0,1
15098,7.0,1,47,2.0,13200,1200,28407.0,1
15101,4.0,1,28,2.0,5100,2400,34333.333333333336,1
15102,5.0,1,59,1.0,0,0,16255.666666666666,1
15103,2.0,1,69,4.0,18000,2400,42948.666666666664,1
15104,6.0,1,44,3.0,18000,0,57894.333333333336,1
15105,7.5,1,49,2.0,12000,0,49492.666666666664,1
15106,7.0,1,73,1.0,14400,1800,51188.333333333336,1
15107,3.0,1,32,2.0,6900,1596,19298.666666666668,1
15108,2.5,2,30,4.0,3900,2280,58907.333333333336,1
15109,4.0,1,52,4.0,12600,5100,45058.333333333336,1
15111,1.0,1,42,1.0,2100,1020,15170.0,1
15112,4.0,1,44,2.0,7500,2400,35826.333333333336,1
15113,2.0,2,71,1.0,5400,2100,16221.333333333334,1
15114,5.0,2,76,1.0,7800,3300,46589.666666666664,1
15115,4.0,1,30,2.0,15600,2340,55571.333333333336,1
15116,5.5,1,49,2.0,5130,1680,59182.333333333336,1
15117,3.0,2,54,2.0,3000,1860,25618.0,1
15118,2.0,1,50,2.0,4650,1200,34224.0,1
15120,2.0,1,29,2.0,6600,1200,38212.0,1
15121,5.0,1,40,2.0,13800,4800,38100.0,1
15123,4.0,1,38,2.0,5400,3600,29300.166666666668,1
15124,3.0,2,62,2.0,15000,3000,39422.666666666664,1
15125,4.0,1,45,2.0,4800,3600,22485.0,1
15126,3.0,1,35,1.0,1200,0,8856.666666666666,1
15127,7.5,1,38,1.0,7200,0,26186.166666666668,1
15128,3.5,2,76,1.0,6900,0,10227.5,1
15129,3.0,1,37,1.0,7800,5100,45222.0,1
15130,4.0,1,59,2.0,7200,0,25622.333333333332,1
15131,3.0,2,65,2.0,10032,1818,51208.833333333336,1
15132,6.0,1,55,2.0,7200,4800,47027.166666666664,1
15133,3.0,1,78,1.0,33000,7800,41189.333333333336,1
15134,4.0,1,74,1.0,18300,5400,49571.666666666664,1
15135,5.0,1,32,2.0,6000,2400,36893.666666666664,1
15136,5.0,1,50,3.0,12600,2400,59417.333333333336,1
15137,4.0,1,37,2.0,3348,3840,14072.5,1
15138,1.0,2,65,1.0,10200,3420,17660.333333333332,1
15140,7.5,1,66,2.0,9000,7800,48843.5,1
15142,3.0,1,38,2.0,9246,1818,26214.0,1
15144,2.0,1,46,3.0,3906,1830,32025.0,1
15146,5.0,1,45,4.0,6600,2130,37353.0,1
15148,6.0,1,42,1.0,9000,1620,44361.666666666664,1
15149,7.0,1,45,2.0,8400,4500,46228.5,1
15150,4.0,1,32,2.0,3198,2100,28943.333333333332,1
15151,6.0,1,43,1.0,7056,1998,41813.666666666664,1
15153,7.0,1,52,2.0,7200,4356,45757.0,1
15154,5.0,1,46,2.0,4740,1920,22463.333333333332,1
15155,5.5,1,33,2.0,8970,4200,20426.166666666668,1
15156,3.0,1,30,2.0,4200,2100,28818.333333333332,1
15158,1.5,2,45,1.0,3000,1200,7693.666666666667,1
15159,6.0,1,49,2.0,5520,2280,35324.333333333336,1
15162,4.0,1,29,1.0,4200,0,19575.166666666668,0
15163,2.0,1,78,1.0,3900,2316,8436.666666666666,0
15164,4.0,1,54,1.0,3000,0,18403.333333333332,0
15165,4.5,2,53,2.0,12600,4800,22872.666666666668,0
15166,3.0,1,63,1.0,1338,2418,9952.0,0
15167,6.0,1,34,1.0,3000,2958,23455.833333333332,0
15168,4.0,1,45,4.0,12600,3300,52703.5,0
15169,2.0,1,61,2.0,2802,2400,21152.5,0
15170,7.0,1,48,2.0,2208,1800,29939.666666666668,0
15171,5.0,1,42,2.0,8400,2358,44670.5,0
15172,6.0,1,46,2.0,1860,2208,16861.666666666668,0
15173,2.0,1,66,1.0,900,600,9626.333333333334,0
15174,2.0,1,57,1.0,4200,600,14607.166666666666,0
15175,3.0,1,74,1.0,3720,600,19431.666666666668,0
15176,5.0,1,39,2.0,2400,300,14430.333333333334,0
15178,7.0,1,53,1.0,4500,600,50443.5,1
15179,1.0,1,58,3.0,5700,600,15489.0,1
15180,4.0,1,33,2.0,3900,642,25613.666666666668,1
15182,4.0,1,55,3.0,1200,540,22132.333333333332,1
15183,3.0,1,47,2.0,2922,960,24501.5,1
15184,4.0,1,48,2.0,492,210,18737.833333333332,1
15185,6.5,2,46,2.0,3600,1200,18903.333333333332,1
15186,4.0,1,53,1.0,3900,600,20290.5,1
15187,4.0,2,60,2.0,630,600,14272.666666666666,1
15189,4.0,1,31,2.0,2520,600,8782.666666666666,0
15190,7.0,1,40,1.0,1200,600,14972.666666666666,0
15191,3.0,1,52,2.0,6624,600,16679.0,0
15192,4.5,1,34,1.0,2400,0,25141.166666666668,0
15193,4.0,1,28,1.0,2100,0,14233.166666666666,0
15194,4.0,1,48,1.0,5400,600,19359.0,0
15195,3.0,1,26,2.0,1800,600,16026.666666666666,0
15196,3.0,2,50,1.0,900,0,15599.333333333334,0
15197,3.5,1,67,1.0,1494,600,7970.833333333333,0
15198,3.0,1,37,2.0,1920,360,22838.166666666668,1
15200,4.0,2,79,1.0,4356,660,16402.333333333332,1
15201,4.0,1,45,2.0,3090,540,21435.833333333332,1
15202,4.0,1,43,1.0,3792,360,15344.333333333334,1
15204,5.0,1,51,1.0,1626,240,17037.666666666668,1
15205,5.0,1,66,1.0,8748,420,38522.166666666664,1
15206,6.5,1,34,2.0,600,360,24491.333333333332,1
15207,2.0,1,54,2.0,11400,600,45237.833333333336,1
15208,3.5,1,60,3.0,3000,390,20081.166666666668,1
15209,4.5,2,53,1.0,3780,2580,32465.0,1
15210,7.5,1,51,1.0,4416,4974,56402.333333333336,1
15211,2.0,1,76,2.0,5880,2820,20851.166666666668,1
15212,4.5,1,44,2.0,14700,7200,52382.5,1
15213,1.5,1,59,3.0,5400,3000,22137.833333333332,1
15214,5.5,2,55,3.0,22200,5700,35526.0,1
15215,6.0,1,61,1.0,1392,0,22611.333333333332,1
15216,3.0,2,59,3.0,888,0,22407.666666666668,1
15217,7.0,1,47,1.0,8136,2400,17988.333333333332,1
15218,3.0,1,42,3.0,4500,0,25210.333333333332,1
15220,4.5,1,30,1.0,2400,0,7141.0,1
15221,8.0,1,49,2.0,0,0,33086.333333333336,1
15223,7.5,1,39,2.0,4800,0,17341.666666666668,1
15224,5.5,1,37,2.0,16200,8400,39874.833333333336,1
15225,3.5,1,29,3.0,3000,720,22816.0,1
15227,5.0,1,39,3.0,3600,780,24395.833333333332,1
15228,3.0,1,31,2.0,12000,0,16094.666666666666,0
15229,5.0,1,59,1.0,3600,0,22218.0,0
15230,5.5,1,67,1.0,7800,0,17472.666666666668,0
15231,3.5,1,62,2.0,14400,0,21193.666666666668,0
15232,3.0,1,53,3.0,8700,0,38427.666666666664,0
15233,4.5,1,47,1.0,16200,0,38104.666666666664,0
15234,5.0,1,48,2.0,10800,0,49199.166666666664,0
15235,4.0,1,70,2.0,3900,0,34222.5,0
15236,3.0,1,35,3.0,19200,1500,38506.666666666664,0
15237,4.5,1,57,2.0,4200,0,21417.833333333332,0
15238,4.0,1,40,2.0,0,0,25159.666666666668,0
15239,4.0,1,38,2.0,10500,900,36896.166666666664,0
15240,5.0,1,56,1.0,3000,0,19059.166666666668,0
15241,8.0,1,59,1.0,3300,0,23464.166666666668,0
15242,7.5,1,60,1.0,0,0,23753.0,0
15243,6.0,1,43,1.0,1800,204,12615.166666666666,0
15244,2.0,2,59,3.0,2370,204,12009.666666666666,0
15245,6.0,1,47,2.0,1860,1500,31493.5,0
15246,5.0,1,25,2.0,0,1050,14439.833333333334,0
15247,6.5,2,68,1.0,15000,2400,55784.166666666664,0
15248,2.0,1,61,2.0,2100,1080,14692.833333333334,0
15249,6.0,2,62,1.0,3000,1200,30794.333333333332,0
15250,4.0,1,26,2.0,3000,780,19136.333333333332,0
15251,7.0,1,31,2.0,3000,1200,17914.166666666668,0
15252,6.0,1,36,2.0,4800,1200,13406.833333333334,0
15253,5.0,2,32,2.0,2286,1224,33940.0,0
15255,5.0,1,58,1.0,6510,1680,48854.0,0
15256,6.5,2,65,1.0,1500,1680,16141.166666666666,0
15257,5.0,1,35,2.0,1500,3600,22155.0,0
15258,4.0,1,30,2.0,3600,1200,17663.833333333332,0
15259,4.0,1,33,3.0,6990,2424,39273.5,0
15260,3.0,1,24,4.0,6000,780,21920.333333333332,0
15261,5.5,1,57,2.0,6300,2820,23201.0,0
15263,4.0,1,29,2.0,1500,180,34710.666666666664,0
15265,4.5,1,39,1.0,1200,180,22350.5,0
15267,3.0,1,51,1.0,1116,180,20610.5,0
15268,6.0,1,56,2.0,2730,180,28307.0,0
15269,4.0,2,39,1.0,630,168,31334.666666666668,0
15270,4.5,1,54,2.0,2268,156,36805.0,0
15271,5.0,1,53,1.0,2040,204,25452.666666666668,0
15272,6.0,1,43,1.0,7866,168,30047.666666666668,0
15274,4.0,1,41,2.0,5220,180,59927.833333333336,0
15275,6.0,1,42,2.0,3780,168,19903.0,0
15276,4.5,1,47,2.0,1560,180,32007.5,0
15277,7.0,1,51,2.0,5220,174,38757.666666666664,0
15279,6.5,1,70,1.0,15600,456,55904.0,0
15280,5.5,2,50,2.0,15000,360,31759.666666666668,0
15281,5.5,1,49,2.0,3000,390,44537.333333333336,0
15284,7.0,2,46,4.0,11700,360,27863.333333333332,0
15285,2.5,1,57,2.0,3660,144,29776.666666666668,0
15286,1.0,1,55,1.0,1734,360,17916.833333333332,0
15287,4.5,1,52,3.0,16200,162,48117.0,0
15288,4.0,1,45,3.0,1980,180,20864.0,0
15290,6.0,1,48,2.0,18000,960,28866.666666666668,1
15291,2.5,1,60,2.0,3000,270,21097.666666666668,1
15292,7.0,1,46,3.0,6000,1200,33250.333333333336,1
15293,5.0,1,39,3.0,11400,960,40775.0,1
15294,3.0,1,75,2.0,1980,360,33653.666666666664,1
15295,3.0,1,62,1.0,5340,360,25681.833333333332,1
15296,7.0,2,71,4.0,13200,930,37530.0,1
15297,2.0,2,87,1.0,3000,390,18533.333333333332,1
15298,2.0,2,49,1.0,2100,240,26522.666666666668,0
15300,1.0,2,71,1.0,7200,180,7246.333333333333,0
15301,3.0,1,42,1.0,7254,0,38847.0,0
15302,3.0,2,56,1.0,2430,0,9569.0,0
15303,8.0,1,43,2.0,5910,0,28413.0,0
15304,3.0,1,56,1.0,0,180,15120.0,0
15306,10.0,1,57,1.0,5100,360,40052.166666666664,0
15307,3.0,2,48,3.0,2400,0,8893.666666666666,0
15308,5.0,1,63,1.0,6600,0,21780.166666666668,0
15309,3.0,1,67,2.0,0,0,10140.0,0
15310,3.0,1,55,1.0,2160,0,12277.5,0
15311,7.0,1,47,2.0,5310,360,25715.666666666668,0
15312,3.5,1,63,2.0,8448,408,33081.5,0
15313,5.0,1,49,2.0,7800,240,23425.166666666668,0
15314,3.0,2,31,4.0,5160,180,23188.333333333332,0
15315,1.0,2,75,3.0,1800,180,14690.666666666666,0
15316,6.5,1,43,2.0,10200,240,49314.333333333336,0
15317,6.0,2,55,3.0,9474,180,56116.166666666664,0
15318,5.0,1,69,1.0,5280,180,22796.333333333332,0
15319,10.0,1,52,1.0,3000,180,39261.5,0
15320,1.0,2,36,4.0,5316,180,34565.0,0
15321,1.0,2,63,4.0,4200,1020,12286.5,1
15324,2.0,1,44,2.0,918,462,39166.333333333336,1
15325,5.0,1,38,2.0,0,0,32626.166666666668,1
15326,5.5,1,46,1.0,4980,240,18653.666666666668,1
15327,7.0,2,44,1.0,0,0,25919.5,1
15330,5.0,1,45,1.0,4410,240,37781.666666666664,1
15331,4.0,1,33,3.0,4200,2700,15678.5,1
15332,4.0,2,64,1.0,12300,6000,13110.0,1
15333,3.5,1,31,3.0,18000,7200,24575.0,1
15334,6.0,1,40,2.0,6600,6000,46361.166666666664,1
15336,6.0,2,47,2.0,13800,5100,45987.166666666664,1
15337,3.0,2,82,1.0,0,2628,28685.333333333332,1
15338,5.0,1,60,2.0,13800,3180,22607.166666666668,1
15339,4.0,1,32,2.0,8400,3420,29766.666666666668,1
15340,7.0,1,40,3.0,19800,4200,39061.333333333336,1
15341,4.0,1,33,1.0,2700,0,25757.0,0
15342,4.0,1,55,1.0,13200,0,34374.5,0
15343,4.0,1,33,2.0,5760,0,35928.0,0
15344,5.5,1,43,1.0,2610,0,23027.666666666668,0
15345,4.5,1,50,3.0,16800,0,38094.0,0
15346,7.0,1,57,2.0,10800,0,42513.166666666664,0
15347,4.0,1,53,1.0,3060,0,24897.833333333332,0
15348,5.0,1,41,4.0,9780,0,45315.166666666664,0
15349,5.0,1,80,1.0,0,0,30253.166666666668,0
15350,5.5,1,44,2.0,5400,0,29311.833333333332,0
15351,4.0,1,35,1.0,3900,0,22398.333333333332,0
15352,6.0,1,35,1.0,900,180,13344.166666666666,0
15353,5.0,1,41,2.0,4320,30,12137.666666666666,0
15354,4.0,1,34,2.0,270,0,16757.0,0
15355,4.0,1,62,1.0,3000,60,23450.333333333332,0
15356,4.0,1,36,1.0,3600,60,13684.5,0
15357,6.0,1,33,2.0,4800,120,11475.833333333334,0
15358,9.0,1,62,2.0,9000,120,32555.833333333332,0
15359,3.0,1,49,1.0,5100,60,19851.666666666668,0
15360,8.5,1,57,1.0,6000,60,28816.666666666668,0
15361,4.5,2,36,2.0,10800,60,27887.333333333332,0
15362,3.0,1,62,2.0,8058,600,50647.0,1
15363,5.0,1,44,2.0,13560,528,53425.0,1
15364,3.0,2,24,4.0,6408,240,39304.0,1
15365,3.0,2,32,2.0,4440,480,36393.666666666664,1
15366,7.5,2,49,2.0,2586,480,47235.166666666664,1
15367,5.0,1,44,2.0,2934,900,22838.333333333332,1
15369,5.0,1,42,1.0,0,0,14568.833333333334,1
15370,1.0,1,74,2.0,6000,300,23856.0,1
15371,6.0,1,52,1.0,0,0,35999.833333333336,1
15372,2.0,1,74,1.0,4200,600,33226.333333333336,1
15373,5.0,1,42,1.0,2742,1560,40129.333333333336,1
15374,6.0,1,32,2.0,0,0,18532.0,1
15375,5.0,1,36,2.0,4032,0,22634.0,1
15376,6.5,2,45,1.0,15000,0,40530.166666666664,1
15377,5.0,1,68,1.0,4182,0,18979.5,1
15378,7.5,1,45,1.0,1800,0,14844.166666666666,1
15380,3.5,2,56,2.0,27000,0,57044.166666666664,1
15381,6.5,1,50,1.0,7620,0,52421.666666666664,1
15382,6.5,1,32,1.0,2100,0,20329.666666666668,1
15383,5.0,1,30,2.0,2400,0,13713.0,1
15384,4.0,1,48,2.0,6300,0,22740.666666666668,1
15385,3.5,1,52,3.0,12000,0,23695.666666666668,1
15386,6.0,1,45,2.0,2400,0,33705.333333333336,1
15387,4.0,2,49,1.0,4326,0,16413.0,1
15388,3.5,1,66,1.0,2964,0,14211.5,1
15389,1.0,1,60,4.0,60,0,17313.0,1
15390,2.0,2,76,3.0,2160,0,26671.166666666668,1
15393,5.0,1,37,2.0,4020,0,38291.0,1
15395,6.0,1,52,2.0,4200,0,18693.166666666668,1
15396,4.0,1,58,1.0,4200,0,19436.166666666668,1
15397,3.5,1,27,2.0,2700,0,19888.166666666668,1
15399,2.0,1,56,1.0,3654,0,6496.333333333333,1
15400,7.0,1,48,2.0,2604,0,18925.166666666668,1
15401,4.0,2,25,4.0,3030,0,29528.833333333332,1
15403,8.0,2,30,2.0,9672,0,45967.5,1
15404,5.5,1,54,3.0,8700,0,35430.0,1
15405,4.0,1,36,2.0,1920,294,34014.333333333336,0
15406,3.0,1,39,2.0,1800,0,24759.333333333332,0
15407,4.0,1,39,2.0,6600,360,38882.666666666664,0
15410,4.0,1,37,3.0,5400,300,57247.0,0
15411,1.5,2,85,1.0,6300,240,40634.5,0
15412,5.0,1,49,1.0,4800,420,25926.666666666668,0
15413,4.0,1,33,4.0,4410,240,22728.666666666668,0
15415,2.5,1,33,3.0,10200,330,37185.0,0
15416,2.0,2,54,3.0,2820,480,36928.0,0
15417,4.5,1,79,4.0,9600,1980,38404.666666666664,0
15419,3.0,1,86,4.0,7440,4320,45179.0,1
15420,2.0,1,26,2.0,1500,0,21507.666666666668,1
15421,5.0,2,70,1.0,9300,0,30076.166666666668,1
15423,7.0,2,74,2.0,5424,4464,56576.0,1
15424,3.0,1,37,2.0,5700,3480,54152.666666666664,1
15426,3.5,1,40,2.0,10590,2640,52461.0,1
15427,8.0,1,62,2.0,12000,8400,42471.0,1
15429,2.5,2,42,2.0,14448,3618,46910.0,1
15430,3.0,1,70,1.0,4290,4002,39624.166666666664,1
15431,5.0,1,29,4.0,2400,2100,10401.666666666666,1
15432,4.0,1,42,2.0,24600,6600,59883.333333333336,1
15434,4.0,1,55,1.0,4800,0,40438.333333333336,1
15435,4.0,1,40,1.0,3150,0,16508.666666666668,1
15436,1.5,1,56,1.0,0,1428,11149.166666666666,1
15439,5.0,2,59,2.0,6480,1800,36114.666666666664,1
15440,6.0,1,61,1.0,3654,2436,33015.0,1
15441,3.0,2,40,3.0,9120,5772,50008.0,1
15442,6.0,1,40,2.0,6600,2700,26740.333333333332,1
15443,5.0,1,46,2.0,4740,1200,20693.333333333332,1
15444,4.0,1,40,2.0,6000,0,28278.333333333332,1
15445,7.0,1,62,1.0,3738,0,34334.0,1
15446,7.0,1,69,1.0,8880,0,30246.666666666668,1
15447,6.0,1,52,2.0,6798,0,55721.333333333336,1
15448,4.0,1,44,2.0,16200,0,36428.5,1
15449,3.5,1,62,1.0,4530,1620,13813.333333333334,1
15450,5.0,1,40,2.0,900,0,22889.666666666668,1
15451,5.0,1,56,1.0,7200,0,28112.333333333332,1
15452,8.5,1,42,1.0,7200,0,36397.666666666664,1
15453,10.5,1,72,2.0,7476,0,50658.333333333336,1
15454,4.0,1,66,2.0,13200,0,26662.833333333332,1
15455,5.0,2,44,2.0,14856,5400,31880.666666666668,1
15457,2.0,2,60,1.0,0,0,9080.833333333334,1
15458,3.0,2,96,1.0,12600,2700,59512.5,1
15460,2.0,2,83,1.0,2652,1368,18914.0,1
15461,7.0,1,50,1.0,1002,60,30830.333333333332,1
15463,6.5,1,44,2.0,3744,3780,29844.333333333332,1
15466,7.0,1,41,1.0,4716,0,18690.666666666668,1
15468,3.0,1,35,2.0,3900,1416,34145.333333333336,1
15469,5.0,1,52,3.0,2700,0,14336.0,1
15470,4.0,2,40,2.0,8400,2532,37072.0,1
15471,4.0,1,39,4.0,11400,3300,37150.333333333336,1
15473,3.5,1,63,1.0,3600,708,17783.333333333332,1
15474,7.0,1,62,2.0,7200,3300,37663.0,1
15475,3.0,1,80,4.0,17400,4800,36138.666666666664,1
15476,2.0,1,66,1.0,0,0,5495.333333333333,1
15477,4.0,1,44,4.0,6600,1380,25189.0,1
15478,7.0,1,69,1.0,13200,8106,33282.833333333336,1
15479,8.0,1,62,1.0,2700,1200,41325.333333333336,1
15480,4.0,1,60,2.0,9600,2040,34929.333333333336,1
15481,6.5,1,45,2.0,13200,0,26485.666666666668,1
15484,6.0,1,38,4.0,12600,3300,56966.666666666664,1
15485,3.0,1,41,3.0,6168,2142,24470.0,1
15487,6.0,1,50,3.0,8076,1986,34411.666666666664,1
15489,2.0,1,39,2.0,7200,1020,25909.333333333332,1
15490,4.5,1,42,2.0,8400,2220,34516.666666666664,1
15491,4.5,2,28,4.0,4200,2820,34046.666666666664,1
15492,5.0,1,42,3.0,9600,3600,22070.0,1
15493,4.0,1,43,2.0,6600,3900,25933.5,1
15494,4.0,1,38,3.0,5100,4548,35176.666666666664,1
15495,5.0,2,37,2.0,16200,2700,52008.333333333336,1
15496,3.0,2,44,3.0,6000,1740,14149.0,1
15498,3.5,1,66,1.0,3000,3420,13489.0,1
15500,5.0,1,40,2.0,6900,2040,32864.833333333336,1
15501,3.0,1,63,2.0,4800,3600,41668.333333333336,1
15502,4.5,1,53,2.0,3600,3252,22411.0,1
15503,7.0,1,39,1.0,7200,6642,26431.666666666668,1
15504,4.5,1,59,2.0,19200,2100,59328.166666666664,1
15505,4.0,1,37,3.0,10800,2400,38033.333333333336,1
15506,4.0,1,57,2.0,8400,3600,28563.666666666668,1
15507,9.0,2,66,1.0,6000,3600,42145.333333333336,1
15508,2.0,1,37,2.0,3396,2196,15566.666666666666,1
15510,6.0,1,42,2.0,15600,0,34608.666666666664,1
15511,12.0,2,63,1.0,16800,6000,59235.0,1
15512,8.0,1,55,1.0,4200,0,20460.0,1
15513,6.0,2,60,1.0,6600,0,22409.0,1
15519,2.5,1,61,2.0,10800,2100,35000.0,1
15520,3.5,1,44,2.0,16200,4200,41500.0,1
15521,2.5,1,76,4.0,16800,2400,43800.0,1
15522,2.5,2,74,1.0,18600,3180,57746.166666666664,1
15524,3.0,1,72,3.0,7200,2400,36008.333333333336,1
15526,1.0,2,57,1.0,1800,486,23575.0,1
15529,4.0,1,30,2.0,4200,1200,22638.333333333332,1
15531,7.0,1,38,2.0,3000,1800,39969.0,1
15532,5.5,1,59,2.0,15600,1380,28286.0,1
15537,6.0,2,50,4.0,69000,4200,46742.333333333336,1
15540,4.0,1,73,2.0,19200,3600,45355.0,1
15543,5.0,1,28,4.0,15000,2400,53901.666666666664,1
15544,4.5,2,69,2.0,11400,1200,24805.0,1
15545,3.0,2,46,2.0,11400,3480,42534.666666666664,1
15548,3.0,1,64,2.0,15000,2592,32007.0,1
15550,4.0,1,43,3.0,0,0,12446.666666666666,1
15551,4.0,2,72,4.0,7200,3600,53258.333333333336,1
15552,7.5,1,41,1.0,6900,0,21618.5,1
15553,7.0,1,44,2.0,10800,0,18049.0,1
15554,1.5,1,50,2.0,1548,0,29510.0,1
15555,5.0,2,67,2.0,19200,3000,44049.666666666664,1
15556,2.0,1,44,2.0,2298,0,10681.666666666666,1
15557,3.0,1,26,2.0,4200,0,18353.333333333332,1
15558,7.0,1,45,3.0,12000,0,37853.333333333336,1
15559,2.0,2,26,2.0,1698,300,15878.333333333334,1
15560,6.0,1,44,1.0,3600,0,16524.333333333332,1
15561,4.0,1,29,2.0,2502,0,27497.333333333332,1
15562,6.0,1,36,1.0,0,0,21369.666666666668,1
15563,8.0,1,35,2.0,4200,0,20590.333333333332,1
15564,3.5,2,29,2.0,9012,0,30147.166666666668,1
15565,6.0,2,76,1.0,1260,0,20265.333333333332,1
15566,3.0,1,54,2.0,6612,2814,45248.0,1
15567,4.0,1,51,3.0,5196,0,32581.5,1
15570,4.0,1,46,3.0,6246,2400,31041.666666666668,1
15571,3.0,2,44,1.0,420,0,12307.333333333334,1
15572,2.0,2,29,3.0,3600,900,40742.0,1
15574,3.0,2,74,1.0,4290,0,22095.666666666668,1
15576,3.0,1,33,2.0,2700,0,50470.0,1
15577,3.0,2,85,1.0,19800,7200,53138.333333333336,1
15578,5.5,2,46,2.0,11400,0,29466.666666666668,1
15579,3.0,1,40,2.0,5400,0,25251.0,1
15580,3.0,1,27,2.0,3630,360,28615.666666666668,1
15581,3.0,2,79,1.0,5700,0,20012.0,1
15582,5.0,1,40,2.0,15030,0,53916.333333333336,1
15583,4.5,1,54,1.0,15600,2610,53947.0,1
15584,4.0,1,31,2.0,6444,0,45432.0,1
15585,6.0,1,41,2.0,14400,0,41310.333333333336,1
15587,5.0,2,54,1.0,450,0,26431.833333333332,1
15588,4.0,1,35,2.0,13308,0,20468.5,1
15589,2.5,1,47,2.0,486,0,14433.666666666666,1
15590,1.0,2,46,1.0,900,0,6056.666666666667,1
15591,4.0,2,57,1.0,13200,0,20801.166666666668,1
15592,3.0,2,75,1.0,6000,0,19686.666666666668,1
15593,4.0,1,57,2.0,9900,0,20803.5,1
15594,4.5,1,40,2.0,1248,0,15826.166666666666,1
15597,5.0,2,59,1.0,13980,3198,42393.333333333336,1
15598,3.0,1,32,3.0,5370,0,14769.666666666666,1
15600,4.0,1,50,2.0,9000,0,34799.666666666664,1
15601,3.5,1,29,2.0,6900,0,13833.5,1
15602,5.0,1,29,3.0,7140,2700,44063.333333333336,1
15603,8.0,1,59,1.0,19200,3000,41109.666666666664,1
15604,4.0,1,48,2.0,2400,300,31508.166666666668,1
15605,3.0,2,29,2.0,8376,1920,38344.0,1
15606,3.0,1,60,2.0,3840,1200,18313.166666666668,1
15607,5.0,1,30,2.0,2388,600,22504.0,0
15608,3.0,1,48,2.0,5460,1734,16840.5,0
15609,1.5,2,43,3.0,6768,0,18060.666666666668,0
15610,6.0,2,37,3.0,12300,3960,48501.833333333336,0
15611,6.0,1,51,1.0,2358,0,6782.0,0
