,UF,Nome,Código
11364,SC,Gasparinho - Gaspar,4205902013
11365,SC,Gávea - Rodeio,4215109004
11366,SC,Gávea - Jacinto Machado,4208708005
11367,SC,Germânico - Xaxim,4219705007
11368,SC,Gethal - Lages,4209300027
11369,SC,Getúlio Vargas - Curitibanos,4204806011
11370,SC,Gioppo - Caçador,4203006013
11371,SC,Glória - Joinville,4209102004
11372,SC,Glória - Rodeio,4215109011
11373,SC,Gravatá - Penha,4212502003
11374,SC,Graziela - Morro da Fumaça,4211207014
11375,SC,Guadalupe - Lages,4209300011
11376,SC,Guaiuba - Imbituba,4207304015
11377,SC,Guamiranga - Guaramirim,4206504005
11378,SC,Guanabara - Joinville,4209102017
11379,SC,Guanabara - Cocal do Sul,4204251011
11380,SC,Guanabara - Rio do Campo,4214508004
11381,SC,Guarani - Brusque,4202909015
11382,SC,Guarani-Mirim - Massaranduba,4210605004
11383,SC,Guarany - Xaxim,4219705006
11384,SC,Guarda Margem Direita - Tubarão,4218707029
11385,SC,Guarujá - Lages,4209300054
11386,SC,Guilherme Reich - Concórdia,4204301007
11387,SC,Habitação - Lages,4209300034
11388,SC,Horizonte - Cocal do Sul,4204251008
11389,SC,Humaitá - Tubarão,4218707006
11390,SC,Humaitá de Cima - Tubarão,4218707015
11391,SC,Ibirapuera - Morro da Fumaça,4211207003
11392,SC,Ibiraquera - Imbituba,4207304027
11393,SC,Içarense - Lauro Muller,4209607006
11394,SC,Iguaçú - Modelo,4210902008
11395,SC,Ilha da Figueira - Jaraguá do Sul,4208906002
11396,SC,Ilha da Figueira - Guaramirim,4206504007
11397,SC,Ilhota - Itapema,4208302003
11398,SC,Imigrantes - Meleiro,4210803002
11399,SC,Imigrantes - Criciúma,4204608028
11400,SC,Imigrantes - Guaramirim,4206504015
11401,SC,Imperatriz - Criciúma,4204608047
11402,SC,Imperial - Concórdia,4204301006
11403,SC,Independência - Pouso Redondo,4213708011
11404,SC,Industrial - Maravilha,4210506017
11405,SC,Industrial - São Ludgero,4217006003
11406,SC,Industrial - São Carlos,4216008006
11407,SC,Industrial - Massaranduba,4210605005
11408,SC,Industrial - Cunha Porã,4204707011
11409,SC,Industrial - Saudades,4217303002
11410,SC,Industrial - Caçador,4203006017
11411,SC,Industrial - Modelo,4210902002
11412,SC,Industrial - Palmitos,4212106011
11413,SC,Industrial - Laguna,4209409018
11414,SC,Industrial - Salto Veloso,4215406003
11415,SC,Industrial I - Canoinhas,4203808007
11416,SC,Industrial II - Canoinhas,4203808014
11417,SC,Industrial Norte - Rio Negrinho,4215000013
11418,SC,Industrial Sudoeste - São Bento do Sul,4215802018
11419,SC,Industrial Sul - Rio Negrinho,4215000014
11420,SC,Ingleses Centro - Florianópolis,4205407124
11421,SC,Ingleses Norte - Florianópolis,4205407125
11422,SC,Ingleses Sul - Florianópolis,4205407126
11423,SC,Inss - Braço do Norte,4202800005
11424,SC,Ipanema - Mondaí,4211009002
11425,SC,Ipiranga - São José,4216602020
11426,SC,Ipiranga - Agrolândia,4200200005
11427,SC,Ipiranga - Lages,4209300006
11428,SC,Iririu - Joinville,4209102021
11429,SC,Itacorubi - Florianópolis,4205407087
11430,SC,Itaguaçu - Florianópolis,4205407022
11431,SC,Itaíba - Concórdia,4204301012
11432,SC,Itaipava - Itajaí,4208203015
11433,SC,Itapiruba - Imbituba,4207304018
11434,SC,Itapocú - Araquari,4201307010
11435,SC,Itapocú - Corupá,4204509003
11436,SC,Itaum - Joinville,4209102014
11437,SC,Itinga - Araquari,4201307006
11438,SC,Itinga - Joinville,4209102013
11439,SC,Itoupava Central - Blumenau,4202404034
11440,SC,Itoupava Norte - Blumenau,4202404025
11441,SC,Itoupava Seca - Blumenau,4202404022
11442,SC,Itoupavazinha - Blumenau,4202404032
11443,SC,Izabel - Corupá,4204509009
11444,SC,Jalisco - Trombudo Central,4218608008
11445,SC,Januária - Sombrio,4217709006
11446,SC,Jaqueline - Içara,4207007011
11447,SC,Jaraguá Esquerdo - Jaraguá do Sul,4208906021
11448,SC,Jaraguá 84 - Jaraguá do Sul,4208906035
11449,SC,Jaraguá 99 - Jaraguá do Sul,4208906006
11450,SC,Jardim - Modelo,4210902006
11451,SC,Jardim - Cunha Porã,4204707008
11452,SC,Jardim - Concórdia,4204301021
11453,SC,Jardim - Maravilha,4210506009
11454,SC,Jardim Alvorada - São Carlos,4216008003
11455,SC,Jardim América - Chapecó,4204202014
11456,SC,Jardim América - Mafra,4210100007
11457,SC,Jardim América - Ituporanga,4208500005
11458,SC,Jardim América - Fraiburgo,4205506001
11459,SC,Jardim América - Rio do Sul,4214805002
11460,SC,Jardim América - Meleiro,4210803003
11461,SC,Jardim Angélica - Criciúma,4204608027
11462,SC,Jardim Arizona - Jacinto Machado,4208708001
11463,SC,Jardim Atlântico - Florianópolis,4205407026
11464,SC,Jardim Bela Vista - Campos Novos,4203600002
11465,SC,Jardim Bela Vista - Cocal do Sul,4204251002
11466,SC,Jardim Blumenau - Blumenau,4202404009
11467,SC,Jardim Celina - Lages,4209300051
11468,SC,Jardim Cibeli - Araranguá,4201406013
11469,SC,Jardim Cristiane - Mondaí,4211009005
11470,SC,Jardim das Araucárias - Fraiburgo,4205506008
11471,SC,Jardim das Avenidas - Araranguá,4201406005
11472,SC,Jardim das Camélias - Lages,4209300049
11473,SC,Jardim das Hortências - Fraiburgo,4205506009
11474,SC,Jardim das Hortências - Rio do Oeste,4214607002
11475,SC,Jardim das Oliveiras - Turvo,4218806004
11476,SC,Jardim das Paineiras - Criciúma,4204608039
11477,SC,Jardim do Moinho - Mafra,4210100014
11478,SC,Jardim Elizabete - Içara,4207007012
11479,SC,Jardim Elizabeth - Cocal do Sul,4204251003
11480,SC,Jardim Esperança - Canoinhas,4203808006
11481,SC,Jardim Hantschel - Rio Negrinho,4215000016
11482,SC,Jardim Iate Clube - Balneário Camboriú,4202008009
11483,SC,Jardim Itália - Meleiro,4210803004
11484,SC,Jardim Itália - Chapecó,4204202005
11485,SC,Jardim Itália - Cocal do Sul,4204251004
11486,SC,Jardim José Rupp - Herval d'Oeste,4206702006
11487,SC,Jardim Juliana - Laguna,4209409019
11488,SC,Jardim Maria Terezinha - Pinhalzinho,4212908010
11489,SC,Jardim Maristela - Criciúma,4204608029
11490,SC,Jardim Panorâmico - Lages,4209300058
11491,SC,Jardim Paraíso - Joinville,4209102038
11492,SC,Jardim Peperi - São Miguel do Oeste,4217204011
11493,SC,Jardim Primavera - Rio do Oeste,4214607006
11494,SC,Jardim Santiago - São José,4216602022
11495,SC,Jardim Silvana - Içara,4207007009
11496,SC,Jardim Sofia - Joinville,4209102024
11497,SC,Jardim Tarumã - Xanxerê,4219507025
11498,SC,Jardim-Iririú - Joinville,4209102030
11499,SC,Jarivatuba - Joinville,4209102015
11500,SC,João Batista Tonial - Xanxerê,4219507015
11501,SC,João Costa - Joinville,4209102034
11502,SC,João José Gehlen - Faxinal dos Guedes,4205308003
11503,SC,João Paulo - Florianópolis,4205407005
11504,SC,João Paulo II - Indaial,4207502011
11505,SC,João Pessoa - Jaraguá do Sul,4208906007
11506,SC,João Tozini - Corupá,4204509005
11507,SC,João Winckler - Xanxerê,4219507017
11508,SC,José de Anchieta - Maravilha,4210506004
11509,SC,José Mendes - Florianópolis,4205407012
11510,SC,Jurere Leste - Florianópolis,4205407120
11511,SC,Jurere Oeste - Florianópolis,4205407121
11512,SC,Jussara - Morro da Fumaça,4211207011
11513,SC,Kasper - Maravilha,4210506012
11514,SC,Kaspereit - Rodeio,4215109008
11515,SC,Km 1 - Lauro Muller,4209607007
11516,SC,Km 2 - São Ludgero,4217006013
11517,SC,Km 60 - Tubarão,4218707027
11518,SC,Km 63 - Tubarão,4218707030
11519,SC,Km 92 - Orleans,4211702020
11520,SC,Kobrasol - São José,4216602026
11521,SC,Kurtz - Caçador,4203006012
11522,SC,La Salle - Xanxerê,4219507006
11523,SC,Lado da União - Braço do Norte,4202800016
11524,SC,Lagoa - Florianópolis,4205407129
11525,SC,Lagoa - Gaspar,4205902006
11526,SC,Lagoa Pequena - Florianópolis,4205407100
11527,SC,Lagoão - Araranguá,4201406011
11528,SC,Lagoinha do Norte - Florianópolis,4205407113
11529,SC,Laje - Treze de Maio,4218400005
11530,SC,Laje de Pedra - Saudades,4217303001
11531,SC,Laje Grande - Tangará,4217907001
11532,SC,Laranjeiras - Rio do Sul,4214805006
11533,SC,Laranjeiras - Modelo,4210902007
11534,SC,Lauro Pamplona - Agronômica,4200309004
11535,SC,Leandro - Xanxerê,4219507027
11536,SC,Lençol - São Bento do Sul,4215802007
11537,SC,Leopoldo Mees - Pouso Redondo,4213708004
11538,SC,Liberata - Fraiburgo,4205506011
11539,SC,Liberdade - Trombudo Central,4218608006
11540,SC,Liberdade - Concórdia,4204301004
11541,SC,Líder - Chapecó,4204202011
11542,SC,Limeira - Brusque,4202909020
11543,SC,Linha Contessi - Turvo,4218806007
11544,SC,Linha São Cristóvão - Turvo,4218806008
11545,SC,Linha Seminário - Turvo,4218806006
11546,SC,Liri - Içara,4207007005
11547,SC,Lomba - Orleans,4211702002
11548,SC,Lorenal - Trombudo Central,4218608010
11549,SC,Lote 6 - Criciúma,4204608026
11550,SC,Loteamento Elias Silva - Brusque,4202909009
11551,SC,Lucena - Itaiópolis,4208104003
11552,SC,Maccari - Morro da Fumaça,4211207002
11553,SC,Machadinho - Palmitos,4212106013
11554,SC,Madalozzo - Maravilha,4210506010
11555,SC,Madre Tereza - São Ludgero,4217006009
11556,SC,Mãe Luzia - Criciúma,4204608052
11557,SC,Magalhães - Laguna,4209409004
11558,SC,Maluche - Brusque,4202909008
11559,SC,Mar Grosso - Laguna,4209409003
11560,SC,Marafon - Videira,4219309036
11561,SC,Margem Direita do Rio Braço do Norte - Santa Rosa de Lima,4215604001
11562,SC,Margem Esquerda - Gaspar,4205902005
11563,SC,Margem Esquerda do Rio Braço do Norte - Santa Rosa de Lima,4215604002
11564,SC,Maria Céu - Criciúma,4204608035
11565,SC,Maria Goretti - Chapecó,4204202006
11566,SC,Maria Luiza - Lages,4209300025
11567,SC,Maria Winckler - Xanxerê,4219507016
11568,SC,Mariscal - Bombinhas,4202453006
11569,SC,Martello - Caçador,4203006004
11570,SC,Matinho - Xanxerê,4219507003
11571,SC,Mato Alto - Araranguá,4201406012
11572,SC,Mato Alto - Laguna,4209409013
11573,SC,Mato Preto - São Bento do Sul,4215802016
11574,SC,Matriz - Videira,4219309034
11575,SC,Meia Praia - Itapema,4208302010
11576,SC,Meia Praia - Navegantes,4211306003
11577,SC,Melo - Campo Erê,4203501005
11578,SC,Menino Jesus - Morro da Fumaça,4211207001
11579,SC,Metropol - Criciúma,4204608049
11580,SC,Michel - Criciúma,4204608023
11581,SC,Milanese - Criciúma,4204608006
11582,SC,Mina Brasil - Criciúma,4204608017
11583,SC,Mina do Mato - Criciúma,4204608011
11584,SC,Mirim - Imbituba,4207304019
11585,SC,Moenda - Florianópolis,4205407105
11586,SC,Monte Carlos - Cocal do Sul,4204251009
11587,SC,Monte Castelo - Xanxerê,4219507020
11588,SC,Monte Castelo - Tubarão,4218707011
11589,SC,Monte Cristo - Florianópolis,4205407030
11590,SC,Monte Verde - Morro da Fumaça,4211207012
11591,SC,Monte Verde - Florianópolis,4205407088
11592,SC,Morada do Sol - Videira,4219309050
11593,SC,Morada do Sol - Maravilha,4210506007
11594,SC,Morada do Sol - Mondaí,4211009004
11595,SC,Morada do Sol - Saudades,4217303005
11596,SC,Morretes - Itapema,4208302009
11597,SC,Morrinhos - Bombinhas,4202453005
11598,SC,Morro da Antena - Treze de Maio,4218400002
11599,SC,Morro da Glória - Urussanga,4219002007
11600,SC,Morro das Pedras - Florianópolis,4205407116
11601,SC,Morro do Meio - Joinville,4209102025
11602,SC,Morro do Mirim - Imbituba,4207304021
11603,SC,Morro do Peralta - Florianópolis,4205407109
11604,SC,Morro do Posto - Lages,4209300009
11605,SC,Morro Estevão - Criciúma,4204608044
11606,SC,Morro Grande - São Francisco do Sul,4216206006
11607,SC,Morro Grande - Lages,4209300037
11608,SC,Morrotes - Tubarão,4218707004
11609,SC,Mosquito - Agronômica,4200309007
11610,SC,Mulde - Indaial,4207502014
11611,SC,Murialdo - Orleans,4211702017
11612,SC,Naspolini - Morro da Fumaça,4211207006
11613,SC,Natureza - Concórdia,4204301018
11614,SC,Navegantes - Rio do Sul,4214805026
11615,SC,Navegantes - Laguna,4209409002
11616,SC,Nazaré - Concórdia,4204301010
11617,SC,Nereu Ramos - Jaraguá do Sul,4208906026
11618,SC,Niterói - Presidente Getúlio,4214003003
11619,SC,Nossa Senhora Aparecida - São Ludgero,4217006004
11620,SC,Nossa Senhora Aparecida - Videira,4219309049
11621,SC,Nossa Senhora Aparecida - Lages,4209300067
11622,SC,Nossa Senhora Aparecida - Águas de Chapecó,4200507005
11623,SC,Nossa Senhora Aparecida - Campos Novos,4203600003
11624,SC,Nossa Senhora Aparecida - Herval d'Oeste,4206702010
11625,SC,Nossa Senhora da Salete - Criciúma,4204608010
11626,SC,Nossa Senhora da Salete - Concórdia,4204301025
11627,SC,Nossa Senhora das Graças - Braço do Norte,4202800015
11628,SC,Nossa Senhora das Graças - Navegantes,4211306007
11629,SC,Nossa Senhora de Fátima - Braço do Norte,4202800006
11630,SC,Nossa Senhora de Fátima - Herval d'Oeste,4206702007
11631,SC,Nossa Senhora de Fátima - Ituporanga,4208500013
11632,SC,Nossa Senhora de Fátima - Penha,4212502005
11633,SC,Nossa Senhora de Fátima - Içara,4207007008
11634,SC,Nossa Senhora de Fátima - Xanxerê,4219507005
11635,SC,Nossa Senhora de Lourdes - Xanxerê,4219507023
11636,SC,Nossa Senhora de Lourdes - Campos Novos,4203600005
11637,SC,Nossa Senhora do Rosário - São José,4216602017
11638,SC,Nossa Senhora do Rosário - Palmitos,4212106012
11639,SC,Nossa Senhora Salete - Caçador,4203006022
11640,SC,Nova Brasília - Concórdia,4204301029
11641,SC,Nova Brasília - Brusque,4202909019
11642,SC,Nova Brasília - Joinville,4209102001
11643,SC,Nova Brasília - Itaiópolis,4208104004
11644,SC,Nova Brasília - Imbituba,4207304020
11645,SC,Nova Brasília - Sombrio,4217709005
11646,SC,Nova Brasília - Jaraguá do Sul,4208906020
11647,SC,Nova Divinéia - Pinhalzinho,4212908007
11648,SC,Nova Divinéia - Araranguá,4201406007
11649,SC,Nova Esperança - Mirim Doce,4210852003
11650,SC,Nova Esperança - Blumenau,4202404024
11651,SC,Nova Esperança - Balneário Camboriú,4202008010
11652,SC,Nova Esperança - Dona Emma,4205100002
11653,SC,Nova Esperança - Guaramirim,4206504004
11654,SC,Nova Itália - Urussanga,4219002014
11655,SC,Nova Stettin - Ibirama,4206900003
11656,SC,Nova York - Forquilhinha,4205456007
11657,SC,Novo Bairro - Maravilha,4210506014
11658,SC,Novo Horizonte - Águas de Chapecó,4200507003
11659,SC,Oficina - Videira,4219309052
11660,SC,Oficinas - Tubarão,4218707003
11661,SC,Olaria - São Carlos,4216008007
11662,SC,Operária Nova - Criciúma,4204608018
11663,SC,Operário - Ibirama,4206900005
11664,SC,Orlando Bússolo - Orleans,4211702016
11665,SC,Otávio Dalazen - Orleans,4211702010
11666,SC,Ouro Negro - Forquilhinha,4205456012
11667,SC,Oxford - São Bento do Sul,4215802004
11668,SC,Ozelame - Faxinal dos Guedes,4205308004
11669,SC,Padre Antonio - Maravilha,4210506002
11670,SC,Padre Eduardo - Taió,4217808003
11671,SC,Padre Lidio Martinelli - Seara,4217501002
11672,SC,Paes Leme - Imbituba,4207304002
11673,SC,Palladini - Morro da Fumaça,4211207008
11674,SC,Palmeiras - Saudades,4217303008
11675,SC,Palmeiras - Modelo,4210902001
11676,SC,Palmital - Garuva,4205803004
11677,SC,Palmital - Chapecó,4204202004
11678,SC,Palmitos - Vitor Meireles,4219358003
11679,SC,Pamplona - Rio do Sul,4214805012
11680,SC,Panazzolo - Videira,4219309045
11681,SC,Panorama - Pinhalzinho,4212908008
11682,SC,Pantanal - Florianópolis,4205407010
11683,SC,Pântano do Sul - Florianópolis,4205407136
11684,SC,Papuã - Fraiburgo,4205506021
11685,SC,Paquetá - Brusque,4202909011
11686,SC,Paraguai - Jacinto Machado,4208708002
11687,SC,Paraíso - Criciúma,4204608003
11688,SC,Paraíso - Caçador,4203006006
11689,SC,Paranaguá-Mirim - Joinville,4209102033
11690,SC,Parque das Acácias - São Ludgero,4217006010
11691,SC,Parque das Avenidas - Sombrio,4217709007
11692,SC,Parque das Palmeiras - Chapecó,4204202031
11693,SC,Parque de Exposição - Concórdia,4204301027
11694,SC,Parque Guaraní - Joinville,4209102044
11695,SC,Parque Malwee - Jaraguá do Sul,4208906024
11696,SC,Passagem - Tubarão,4218707008
11697,SC,Passo de São Roque - Forquilhinha,4205456006
11698,SC,Passo do Gado - Tubarão,4218707018
11699,SC,Passo dos Fortes - Chapecó,4204202002
11700,SC,Passo Fundo - Lages,4209300023
11701,SC,Passo Manso - Blumenau,4202404030
11702,SC,Patrimônio - Massaranduba,4210605002
11703,SC,Pedra de Amolar - Corupá,4204509012
11704,SC,Pedregal - São José,4216602021
11705,SC,Pedregal - Florianópolis,4205407154
11706,SC,Pedrita - Florianópolis,4205407118
11707,SC,Pedro Zanivan - Criciúma,4204608045
11708,SC,Penha - Imbituba,4207304030
11709,SC,Perpétuo Socorro - São Lourenço do Oeste,4216909006
11710,SC,Petrópolis - Concórdia,4204301017
11711,SC,Petrópolis - Lages,4209300020
11712,SC,Petrópolis - Joinville,4209102036
11713,SC,Picadas do Sul - São José,4216602005
11714,SC,Piedade - Canoinhas,4203808003
11715,SC,Pinhais - Campo Alegre,4203303003
11716,SC,Pinheirinho - Rio Negrinho,4215000009
11717,SC,Pinheirinho - Criciúma,4204608005
11718,SC,Pinheirinho - Chapecó,4204202024
11719,SC,Pinheiro - Presidente Getúlio,4214003004
11720,SC,Pinheiro Seco - Lages,4209300069
11721,SC,Pinheiros - Xanxerê,4219507024
11722,SC,Pintado - Porto União,4213609004
11723,SC,Pio Correa - Criciúma,4204608015
11724,SC,Pioneiros - Rio do Oeste,4214607005
11725,SC,Pirabeiraba - Joinville,4209102027
11726,SC,Pirago - Urussanga,4219002010
11727,SC,Pisani - Lages,4209300052
11728,SC,Planalto - Pouso Redondo,4213708009
11729,SC,Poço d'Anta - Corupá,4204509011
11730,SC,Poço Fundo - Brusque,4202909021
11731,SC,Poço Grande - Gaspar,4205902021
11732,SC,Poço Um - Criciúma,4204608050
11733,SC,Polícia Rodoviária - Araranguá,4201406014
11734,SC,Ponta Aguda - Blumenau,4202404023
11735,SC,Ponta das Canas - Florianópolis,4205407112
11736,SC,Ponta de Baixo - São José,4216602002
11737,SC,Ponta do Papagaio - Palhoça,4211900002
11738,SC,Ponta Russa - Brusque,4202909023
11739,SC,Ponte do Imaruim - Palhoça,4211900001
11740,SC,Ponte Grande - Lages,4209300030
11741,SC,Ponto Chik - Ibirama,4206900002
11742,SC,Popular - Lages,4209300032
11743,SC,Portal das Videiras - Videira,4219309032
11744,SC,Portinho - Laguna,4209409011
11745,SC,Porto da Lagoa - Florianópolis,4205407132
11746,SC,Porto da Vila - Imbituba,4207304012
11747,SC,Porto do Itaperiú - São João do Itaperiú,4216354004
11748,SC,Porto grande - Araquari,4201307005
11749,SC,Potecas - São José,4216602012
11750,SC,Praia Brava - Florianópolis,4205407111
11751,SC,Praia Brava - Itajaí,4208203004
11752,SC,Praia Comprida - São José,4216602008
11753,SC,Praia de Armação do Itapocorói - Penha,4212502002
11754,SC,Praia do Ervino - São Francisco do Sul,4216206014
11755,SC,Praia do Gi - Laguna,4209409020
11756,SC,Praia Mole - Florianópolis,4205407135
11757,SC,Praia Redonda - Tubarão,4218707020
11758,SC,Presidente Médici - Chapecó,4204202009
11759,SC,Presidente Vargas - Içara,4207007006
11760,SC,Primavera - Campo Erê,4203501007
11761,SC,Primavera - Agronômica,4200309005
11762,SC,Primavera - Concórdia,4204301023
11763,SC,Primavera - Xaxim,4219705009
11764,SC,Primeira Linha - Criciúma,4204608038
11765,SC,Primeiro de Maio - Içara,4207007002
11766,SC,Primo Tacca - Xanxerê,4219507009
11767,SC,Profipo - Joinville,4209102047
11768,SC,Progresso - São Lourenço do Oeste,4216909008
11769,SC,Progresso - Blumenau,4202404006
11770,SC,Progresso - Laguna,4209409008
11771,SC,Progresso - Rio do Sul,4214805024
11772,SC,Progresso - Pouso Redondo,4213708005
11773,SC,Progresso - Palmitos,4212106010
11774,SC,Progresso - São Bento do Sul,4215802012
11775,SC,Progresso - Cunha Porã,4204707007
11776,SC,Progresso - São Miguel do Oeste,4217204013
11777,SC,Progresso - Maravilha,4210506003
11778,SC,Promorar - Lages,4209300045
11779,SC,Próspera - Criciúma,4204608012
11780,SC,Quarta Linha - Criciúma,4204608043
11781,SC,Quatro Ilhas - Bombinhas,4202453009
11782,SC,Quedas do Palmital - Chapecó,4204202022
11783,SC,Quitandinha - Rio Negrinho,4215000008
11784,SC,Raichaski - Içara,4207007004
11785,SC,Rainha - Rio do Sul,4214805019
11786,SC,Rainha - Araquari,4201307008
11787,SC,Raizeira - Sombrio,4217709002
11788,SC,Rancho Fundo - Caçador,4203006014
11789,SC,Ratones - Florianópolis,4205407140
11790,SC,Rau - Jaraguá do Sul,4208906016
11791,SC,Real Parque - São José,4216602027
11792,SC,Recanto dos Açores - Florianópolis,4205407097
11793,SC,Recanto Feliz - Guaramirim,4206504012
11794,SC,Recanto Verde - Criciúma,4204608034
11795,SC,Recife - Tubarão,4218707010
11796,SC,Região das Praias - Balneário Camboriú,4202008013
11797,SC,Regis - Agronômica,4200309006
11798,SC,Renascer - Siderópolis,4217600001
11799,SC,Renascer - Criciúma,4204608040
11800,SC,Resener - Palmitos,4212106007
11801,SC,Ressacada - Florianópolis,4205407106
11802,SC,Ressacada - Itajaí,4208203005
11803,SC,Restinga - Mafra,4210100003
11804,SC,Restinga Sêca - Lages,4209300050
11805,SC,Retiro - Florianópolis,4205407134
11806,SC,Reunidas - Caçador,4203006009
11807,SC,Revólver - Presidente Getúlio,4214003005
11808,SC,Revoredo - Tubarão,4218707007
11809,SC,Ribanceira - Imbituba,4207304007
11810,SC,Ribeirão Basílio - Laurentino,4209508008
11811,SC,Ribeirão da Ilha - Florianópolis,4205407143
11812,SC,Ribeirão das Pedras - Indaial,4207502009
11813,SC,Ribeirão do Cavalo - Jaraguá do Sul,4208906030
11814,SC,Ribeirão Fresco - Blumenau,4202404003
11815,SC,Ribeirão Laurentino - Laurentino,4209508009
11816,SC,Ribeirão Pequeno - Vitor Meireles,4219358002
11817,SC,Rio Belo - Orleans,4211702015
11818,SC,Rio Bonito - Braço do Norte,4202800007
11819,SC,Rio Bonito - Joinville,4209102029
11820,SC,Rio Bonito - Lauro Muller,4209607011
11821,SC,Rio Branco - Brusque,4202909014
11822,SC,Rio Branco - Guaramirim,4206504008
11823,SC,Rio Cerro I - Jaraguá do Sul,4208906027
11824,SC,Rio Cerro II - Jaraguá do Sul,4208906028
11825,SC,Rio da Luz - Jaraguá do Sul,4208906029
11826,SC,Rio da Onça - Garuva,4205803005
11827,SC,Rio das Pacas - Florianópolis,4205407139
11828,SC,Rio das Pedras - Videira,4219309031
11829,SC,Rio do Pouso - Tubarão,4218707031
11830,SC,Rio Ferro - Presidente Getúlio,4214003002
11831,SC,Rio Morto - Indaial,4207502010
11832,SC,Rio Morto - Rodeio,4215109009
11833,SC,Rio Negro - São Bento do Sul,4215802020
11834,SC,Rio Novo - Corupá,4204509008
11835,SC,Rio Salto - Treze de Maio,4218400003
11836,SC,Rio Tavares Central - Florianópolis,4205407101
11837,SC,Rio Tavares do Norte - Florianópolis,4205407099
11838,SC,Rio Vermelho - Florianópolis,4205407098
11839,SC,Rio Vermelho - Estação - São Bento do Sul,4215802014
11840,SC,Rio Vermelho Povoado - São Bento do Sul,4215802019
11841,SC,Roça Grande - Imbituba,4207304016
11842,SC,Roçado - São José,4216602010
11843,SC,Rocio Grande - São Francisco do Sul,4216206007
11844,SC,Rocio Pequeno - São Francisco do Sul,4216206003
11845,SC,Rodeio 12 - Rodeio,4215109007
11846,SC,Rodeio 32 - Rodeio,4215109006
11847,SC,Rodeio 50 - Rodeio,4215109005
11848,SC,Rodovia das Primaveras - Laurentino,4209508007
11849,SC,Rodrigues - Cunha Porã,4204707010
11850,SC,Roland Mayer - Fraiburgo,4205506012
11851,SC,Rosa - Faxinal dos Guedes,4205308005
11852,SC,Rossetti - Urussanga,4219002015
11853,SC,Ruschel - Iporã do Oeste,4207650002
11854,SC,Sabugueiro - Vitor Meireles,4219358004
11855,SC,Saco dos Limões - Florianópolis,4205407083
11856,SC,Saco Grande - Florianópolis,4205407006
11857,SC,Sagrada Família - Imbituba,4207304013
11858,SC,Sagrado Coração - São Miguel do Oeste,4217204009
11859,SC,Sagrado Coração de Jesus - Lages,4209300013
11860,SC,Saguaçu - Joinville,4209102020
11861,SC,Saic - Chapecó,4204202007
11862,SC,Salete - São Miguel do Oeste,4217204005
11863,SC,Salseiros - Itajaí,4208203013
11864,SC,Saltinho - Pouso Redondo,4213708006
11865,SC,Salto do Norte - Blumenau,4202404028
11866,SC,Salto Grande - Ituporanga,4208500003
11867,SC,Salto Weissbach - Blumenau,4202404018
11868,SC,Sambaqui - Florianópolis,4205407151
11869,SC,Sambaqui - Imbituba,4207304023
11870,SC,Samuel Sandrini - Orleans,4211702007
11871,SC,Sanga da Areia - Araranguá,4201406016
11872,SC,Santa Ana - Forquilhinha,4205456004
11873,SC,Santa Augusta - Criciúma,4204608002
11874,SC,Santa Augusta - Braço do Norte,4202800008
11875,SC,Santa Bárbara - Criciúma,4204608007
11876,SC,Santa Bárbara - Lauro Muller,4209607008
11877,SC,Santa Cândida - Lages,4209300047
11878,SC,Santa Catarina - Joinville,4209102012
11879,SC,Santa Catarina - Criciúma,4204608019
11880,SC,Santa Catarina - Araranguá,4201406015
11881,SC,Santa Catarina - Lages,4209300042
11882,SC,Santa Catarina - Caçador,4203006011
11883,SC,Santa Catarina - São Lourenço do Oeste,4216909003
11884,SC,Santa Clara - Forquilhinha,4205456009
11885,SC,Santa Clara - Lages,4209300043
11886,SC,Santa Cruz - Xanxerê,4219507022
11887,SC,Santa Cruz - Concórdia,4204301020
11888,SC,Santa Cruz - Forquilhinha,4205456013
11889,SC,Santa Cruz - São João do Itaperiú,4216354002
11890,SC,Santa Gema - Videira,4219309046
11891,SC,Santa Helena - Lages,4209300019
11892,SC,Santa Isabel - Forquilhinha,4205456001
11893,SC,Santa Líbera - Forquilhinha,4205456014
11894,SC,Santa Lídia - Penha,4212502004
11895,SC,Santa Lúcia - Capivari de Baixo,4203956003
11896,SC,Santa Lúcia - Mirim Doce,4210852002
11897,SC,Santa Lúcia - Videira,4219309053
11898,SC,Santa Luzia - Tubarão,4218707021
11899,SC,Santa Luzia - Brusque,4202909024
11900,SC,Santa Luzia - São João do Itaperiú,4216354005
11901,SC,Santa Luzia - Turvo,4218806009
11902,SC,Santa Maria - Lages,4209300029
11903,SC,Santa Maria - Chapecó,4204202003
11904,SC,Santa Mônica - Lages,4209300065
11905,SC,Santa Mônica - Fraiburgo,4205506003
11906,SC,Santa Mônica - Florianópolis,4205407016
11907,SC,Santa Rita - Brusque,4202909005
11908,SC,Santa Rita - Rio do Sul,4214805025
11909,SC,Santa Rita - Concórdia,4204301015
11910,SC,Santa Rita - São Miguel do Oeste,4217204014
11911,SC,Santa Rita - Lages,4209300003
11912,SC,Santa Rosa - Porto União,4213609003
11913,SC,Santa Tereza - Videira,4219309040
11914,SC,Santa Terezinha - Xaxim,4219705005
11915,SC,Santa Terezinha - Brusque,4202909004
11916,SC,Santa Terezinha - Gaspar,4205902017
11917,SC,Santa Terezinha - Palmitos,4212106005
